,Participant,Question,Correct,Paragraph,Question_RT,Gazes,AOIGazes,OffScreenGazesPix,OffScreenGazesProp,cluster_num_clusters,cluster_avg_duration,cluster_sd_duration,cluster_skew_duration,dispersion,ParaText,Probe,sentiment,wordCount_with_stopwords,syllableCount_with_stopwords,ease_of_reading,wordCount_without_stopwords,syllableCount_without_stopwords,CD,NN,JJ,VBN,VBP,NNS,VBD,VBG,DT,IN,JJS,MD,VB,RB,VBZ,RBS,JJR,WRB,RBR
10,5af835d8e19f8c00019e6dc0,5,1,38,1.1655438436653007,1.690248728645222,-0.7211876987665489,3.612613065102056,4.0011259266512855,0.9713539362777706,-0.0659277052541472,-0.113636555986921,0.364528200543416,-0.2471720672107097,want craft new eating habit researchers affiliated national weight control registry—a project involving 6000 people lost 30 pounds—looked habits successful dieters found 78 percent ate breakfast every morning meal cued time day successful dieters also envisioned specific reward sticking diet—a bikini wanted wear sense pride felt stepped scale day focused craving temptations arose cultivated mild obsession researchers found crowded temptations,N,1,2.540869435292657,2.3458623555493565,0.1594776834661223,2.390834580193662,2.177171069066091,3.25,2.2415567252782878,1.9210329908729564,-0.6882472016116852,-0.7019308741423591,1.6823820483841196,3.409798837262849,1.6069413094322835,2.0,-0.7831678476596117,-0.1601281538050871,-0.4364357804719847,-0.6048583789091339,0.1134095954247485,-0.5270462766947299,-0.1601281538050871,-0.2294157338705618,-0.3333333333333333,-0.1601281538050871
11,5af835d8e19f8c00019e6dc0,7,1,38,1.2011402957857833,1.690248728645222,-0.7211876987665489,3.612613065102056,4.0011259266512855,0.9713539362777706,-0.0659277052541472,-0.113636555986921,0.364528200543416,-0.2471720672107097,want craft new eating habit researchers affiliated national weight control registry—a project involving 6000 people lost 30 pounds—looked habits successful dieters found 78 percent ate breakfast every morning meal cued time day successful dieters also envisioned specific reward sticking diet—a bikini wanted wear sense pride felt stepped scale day focused craving temptations arose cultivated mild obsession researchers found crowded temptations,N,1,2.540869435292657,2.3458623555493565,0.1594776834661223,2.390834580193662,2.177171069066091,3.25,2.2415567252782878,1.9210329908729564,-0.6882472016116852,-0.7019308741423591,1.6823820483841196,3.409798837262849,1.6069413094322835,2.0,-0.7831678476596117,-0.1601281538050871,-0.4364357804719847,-0.6048583789091339,0.1134095954247485,-0.5270462766947299,-0.1601281538050871,-0.2294157338705618,-0.3333333333333333,-0.1601281538050871
12,5af835d8e19f8c00019e6dc0,5,1,39,1.1655438436653007,-0.3760842203940194,-0.8734442030345955,1.0731284908768652,0.8858089043804837,-0.1583067407006956,-0.0665113750840899,-0.0818200197274007,1.565733334255009,-0.4078555255587311,identify right cue reward—and create sense craving—you establish almost habit,N,1,-0.9664958960923212,-0.9950349716698,-0.4257940641297455,-1.1936250602765957,-1.0970533563228444,-0.5,-0.6742894214251757,-1.047086651677534,-0.6882472016116852,-0.1513968552071754,-1.3764944032233706,-0.9014410719200636,-1.0994861590852467,-0.4999999999999999,-0.7831678476596117,-0.1601281538050871,-0.4364357804719847,2.6210529752729137,-0.4536383816989941,-0.5270462766947299,-0.1601281538050871,-0.2294157338705618,-0.3333333333333333,-0.1601281538050871
13,5af835d8e19f8c00019e6dc0,7,1,39,1.2011402957857833,-0.3760842203940194,-0.8734442030345955,1.0731284908768652,0.8858089043804837,-0.1583067407006956,-0.0665113750840899,-0.0818200197274007,1.565733334255009,-0.4078555255587311,identify right cue reward—and create sense craving—you establish almost habit,N,1,-0.9664958960923212,-0.9950349716698,-0.4257940641297455,-1.1936250602765957,-1.0970533563228444,-0.5,-0.6742894214251757,-1.047086651677534,-0.6882472016116852,-0.1513968552071754,-1.3764944032233706,-0.9014410719200636,-1.0994861590852467,-0.4999999999999999,-0.7831678476596117,-0.1601281538050871,-0.4364357804719847,2.6210529752729137,-0.4536383816989941,-0.5270462766947299,-0.1601281538050871,-0.2294157338705618,-0.3333333333333333,-0.1601281538050871
14,5af835d8e19f8c00019e6dc0,6,1,34,1.2603885668716115,0.3449079741482548,-0.8734442030345955,1.2061491114315182,1.553376837724227,0.4771273900996916,-0.0689274488354098,-0.1392374603308366,3.752030514472678,-0.8919490723370743,researchers competing companies started interviewing customers found people said forgot use pepsodent realized mistake missed cool tingling sensation mouths expected—they craved—that slight irritation wasnt mouths didnt feel clean,N,1,0.0581276838628409,0.1624412676817187,-0.5939266752572856,0.096780410292697,0.2201633665347733,-0.5,-0.6742894214251757,0.2720776339004617,2.0647416048350555,0.3991371637280082,0.917662935482247,-0.117579270250443,0.9303344423029012,-0.4999999999999999,-0.7831678476596117,-0.1601281538050871,-0.4364357804719847,-0.6048583789091339,-0.4536383816989941,-0.5270462766947299,-0.1601281538050871,-0.2294157338705618,3.0,-0.1601281538050871
15,5af835d8e19f8c00019e6dc0,8,0,4,0.0713968642718871,1.3082762681324,0.7639810095322915,-0.1925828683401343,0.4006365812399489,2.485413038061409,-0.0977320302660198,-0.0863480334403291,0.5063279816698476,-0.5944059528765627,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,1,1.358611458421316,1.6092865668711172,-0.9039433464080668,1.67394265209961,1.913727724494568,-0.5,0.9658740360955222,0.9316597766894597,2.0647416048350555,0.9496711826631918,1.3000224919331833,-0.5095101710852533,0.2537275751735184,2.0,2.2003287148531947,-0.1601281538050871,-0.4364357804719847,-0.6048583789091339,2.381601503919719,3.689323936863109,-0.1601281538050871,-0.2294157338705618,-0.3333333333333333,-0.1601281538050871
16,5af835d8e19f8c00019e6dc0,10,1,4,0.7148275134402362,1.3082762681324,0.7639810095322915,-0.1925828683401343,0.4006365812399489,2.485413038061409,-0.0977320302660198,-0.0863480334403291,0.5063279816698476,-0.5944059528765627,discovered story claude hopkins years ago reporting book power habit explores science habit formation today hopkins almost totally forgotten shouldnt hopkins among first elucidate principles even influence video games designed public health campaigns managed explain people effortlessly exercise every morning others cant pass box doughnuts without automatically grabbing jellyfilled cruller,Y,1,1.358611458421316,1.6092865668711172,-0.9039433464080668,1.67394265209961,1.913727724494568,-0.5,0.9658740360955222,0.9316597766894597,2.0647416048350555,0.9496711826631918,1.3000224919331833,-0.5095101710852533,0.2537275751735184,2.0,2.2003287148531947,-0.1601281538050871,-0.4364357804719847,-0.6048583789091339,2.381601503919719,3.689323936863109,-0.1601281538050871,-0.2294157338705618,-0.3333333333333333,-0.1601281538050871
17,5af835d8e19f8c00019e6dc0,9,0,3,0.8149270493294911,0.3249656368524047,-0.090792347762005,-0.107933382532628,0.0613807462619809,1.3165280320211907,-0.0975439185476638,-0.0829916120067363,0.4771161557751947,-0.4591458399631233,hopkins greatest contribution would helping create national toothbrushing habit pepsodent almost americans brushed teeth decade hopkins advertising campaigns pollsters found toothbrushing become daily ritual half population everyone shirley temple clark gable eventually bragged pepsodent smile,N,1,0.3339878784661539,0.6885668310233182,-1.0358955222296806,0.598604759958533,0.9352238732289088,-0.5,0.4191528835886229,0.6018687052949606,0.2294157338705617,-0.7019308741423591,0.917662935482247,-0.117579270250443,1.6069413094322835,-0.4999999999999999,-0.7831678476596117,6.244997998398398,1.745743121887939,1.00809729818189,0.1134095954247485,-0.5270462766947299,-0.1601281538050871,-0.2294157338705618,-0.3333333333333333,-0.1601281538050871
18,5af835d8e19f8c00019e6dc0,10,1,6,0.7148275134402362,0.2436622617231695,-0.1816120169745241,-0.0232838967251217,0.2145930588326761,0.8223014858431118,-0.0895891656030374,-0.0811289491156882,0.0389642756592407,-0.4974955633088918,taking advantage quirk neurology habits wouldnt almost century later medical schools psychology labs would fully understand habits exist function today create change habits almost like flipping switch,N,0,0.0187190846337962,0.0835224331804788,-0.5726440662537997,0.0250912174832919,0.1072590760041203,-0.5,-0.1275682689182763,-0.7172955802830352,-0.6882472016116852,0.9496711826631918,0.5353033790313108,-0.9014410719200636,0.2537275751735184,-0.4999999999999999,0.7085804335967915,-0.1601281538050871,1.745743121887939,1.00809729818189,1.2475055496722338,-0.5270462766947299,-0.1601281538050871,-0.2294157338705618,-0.3333333333333333,-0.1601281538050871
19,5af835d8e19f8c00019e6dc0,10,1,30,0.7148275134402362,1.0981147135530562,-0.7772822003389871,1.967994483699075,2.3522696104142806,0.5712657798478971,-0.0677649132702742,-0.1239718110614292,0.9113518745679906,-0.6035776099542647,scientists say habits emerge powerful create neurological cravings time cravings emerge gradually really aware exist brains start associate certain cues doughnut box certain rewards yummy jelly subconscious craving emerges whenever see dunkin donuts container break room start craving donut—even moments werent hungry,Y,1,1.358611458421316,1.2673049506990777,0.1857262345704222,1.100429109624369,1.0857629272697793,-0.5,-0.8565298055941422,2.910406205056453,-0.6882472016116852,4.2528752962742935,2.447101161285992,-0.9014410719200636,0.2537275751735184,-0.4999999999999999,-0.7831678476596117,-0.1601281538050871,-0.4364357804719847,-0.6048583789091339,0.6804575725484912,-0.5270462766947299,-0.1601281538050871,-0.2294157338705618,3.0,-0.1601281538050871
20,5bd7971b0aac450001f951aa,1,1,1,-0.0676646815621691,-0.2395559112147377,-0.3739360223657408,-0.4626550373450355,-0.4237915768785538,-0.2838245936983029,-0.0307172934490751,-0.0954770652179953,-2.115741188041888,0.0016055356838989,one day early 1900s prominent american businessman named claude c hopkins approached old friend amazing new creation minty frothy toothpaste named pepsodent promised going huge,N,1,-0.2965497091985613,-0.4162968519940406,0.3538588456979618,-0.1182871681355183,-0.3443580861184914,2.0,-0.3098086530872428,1.2614508480839586,2.0647416048350555,-0.1513968552071754,-0.9941348467724344,-0.5095101710852533,0.2537275751735184,-0.4999999999999999,-0.7831678476596117,-0.1601281538050871,-0.4364357804719847,-0.6048583789091339,-1.0206863588227368,-0.5270462766947299,-0.1601281538050871,-0.2294157338705618,-0.3333333333333333,-0.1601281538050871
21,5bd7971b0aac450001f951aa,2,1,2,0.0334052912474347,-0.2548961706730839,-0.3685936888826515,-0.107933382532628,0.0467890974457243,-0.1190824116389433,-0.0273485865158093,-0.0989996346780188,1.7664861723535203,-0.7192476343790135,hopkins time one nations famous advertising executives ad man convinced americans buy schlitz beer boasting company cleaned bottles live steamwhile neglecting mention every company used method seduced millions women purchasing palmolive soap proclaiming cleopatra washed despite sputtering protests outraged historians,N,-1,1.0433426645889583,1.1620798380307578,-1.1919679882552452,0.9570507240055588,1.123397690779997,0.7499999999999999,0.2369124994196565,-0.3875045088885362,0.2294157338705617,0.3991371637280082,2.447101161285992,1.0582134322539878,2.960155043691049,2.0,0.7085804335967915,-0.1601281538050871,-0.4364357804719847,-0.6048583789091339,-1.0206863588227368,-0.5270462766947299,-0.1601281538050871,-0.2294157338705618,-0.3333333333333333,-0.1601281538050871
22,5bd7971b0aac450001f951aa,9,1,2,2.963990579434341,-0.2548961706730839,-0.3685936888826515,-0.107933382532628,0.0467890974457243,-0.1190824116389433,-0.0273485865158093,-0.0989996346780188,1.7664861723535203,-0.7192476343790135,hopkins time one nations famous advertising executives ad man convinced americans buy schlitz beer boasting company cleaned bottles live steamwhile neglecting mention every company used method seduced millions women purchasing palmolive soap proclaiming cleopatra washed despite sputtering protests outraged historians,N,-1,1.0433426645889583,1.1620798380307578,-1.1919679882552452,0.9570507240055588,1.123397690779997,0.7499999999999999,0.2369124994196565,-0.3875045088885362,0.2294157338705617,0.3991371637280082,2.447101161285992,1.0582134322539878,2.960155043691049,2.0,0.7085804335967915,-0.1601281538050871,-0.4364357804719847,-0.6048583789091339,-1.0206863588227368,-0.5270462766947299,-0.1601281538050871,-0.2294157338705618,-0.3333333333333333,-0.1601281538050871
23,5bd7971b0aac450001f951aa,3,1,13,-0.3012612367011951,0.0350347330896603,-0.7505705329235403,0.8191800334543461,0.980654621686152,-0.1033926800142424,-0.0314873722064588,-0.1046965524076463,-1.7238719908234912,-0.6558501868212687,habits—no matter large small—have three components according neurological studies theres cue—a trigger particular behavior routine behavior reward brain decides whether remember habit future hopkins identified tooth film found cue existed eons moreover reward hopkins promising hard resist doesnt want prettier smile particularly takes quick brush pepsodent,N,1,1.5950630537955843,1.661899123205277,0.1140747842586853,1.3871858808619897,1.575014852902609,0.7499999999999999,0.7836336519265559,2.250824062267456,1.1470786693528088,0.9496711826631918,0.5353033790313108,-0.5095101710852533,0.2537275751735184,-0.4999999999999999,0.7085804335967915,-0.1601281538050871,-0.4364357804719847,1.00809729818189,0.1134095954247485,2.6352313834736494,-0.1601281538050871,4.358898943540674,-0.3333333333333333,-0.1601281538050871
24,5bd7971b0aac450001f951aa,10,1,13,-0.2949121015348869,0.0350347330896603,-0.7505705329235403,0.8191800334543461,0.980654621686152,-0.1033926800142424,-0.0314873722064588,-0.1046965524076463,-1.7238719908234912,-0.6558501868212687,habits—no matter large small—have three components according neurological studies theres cue—a trigger particular behavior routine behavior reward brain decides whether remember habit future hopkins identified tooth film found cue existed eons moreover reward hopkins promising hard resist doesnt want prettier smile particularly takes quick brush pepsodent,N,1,1.5950630537955843,1.661899123205277,0.1140747842586853,1.3871858808619897,1.575014852902609,0.7499999999999999,0.7836336519265559,2.250824062267456,1.1470786693528088,0.9496711826631918,0.5353033790313108,-0.5095101710852533,0.2537275751735184,-0.4999999999999999,0.7085804335967915,-0.1601281538050871,-0.4364357804719847,1.00809729818189,0.1134095954247485,2.6352313834736494,-0.1601281538050871,4.358898943540674,-0.3333333333333333,-0.1601281538050871
25,5bd7971b0aac450001f951aa,4,1,35,2.977174068231698,-0.7902712257693685,-0.8066650344959785,-0.2973869936256184,-0.3800166304297837,-0.4250321783206112,-0.0278186033816338,-0.0387880762448701,0.7937110778177137,-0.4076230275251693,claude hopkins turns wasnt selling beautiful teeth selling sensation people craved cool tingling—once equated cleanliness—brushing became habit hopkins success driven factors caused julio monkey touch lever,N,1,-0.0600981138242931,-0.074315235822001,0.3446363817964514,-0.0465979753261132,-0.0432799780367502,-0.5,-0.1275682689182763,-0.0577134374940372,0.2294157338705617,-0.7019308741423591,0.5353033790313108,0.6662825314191776,0.9303344423029012,-0.4999999999999999,-0.7831678476596117,-0.1601281538050871,-0.4364357804719847,-0.6048583789091339,-1.0206863588227368,0.5270462766947299,-0.1601281538050871,-0.2294157338705618,-0.3333333333333333,-0.1601281538050871
26,5bd7971b0aac450001f951aa,6,1,35,0.9647666392574538,-0.7902712257693685,-0.8066650344959785,-0.2973869936256184,-0.3800166304297837,-0.4250321783206112,-0.0278186033816338,-0.0387880762448701,0.7937110778177137,-0.4076230275251693,claude hopkins turns wasnt selling beautiful teeth selling sensation people craved cool tingling—once equated cleanliness—brushing became habit hopkins success driven factors caused julio monkey touch lever,N,1,-0.0600981138242931,-0.074315235822001,0.3446363817964514,-0.0465979753261132,-0.0432799780367502,-0.5,-0.1275682689182763,-0.0577134374940372,0.2294157338705617,-0.7019308741423591,0.5353033790313108,0.6662825314191776,0.9303344423029012,-0.4999999999999999,-0.7831678476596117,-0.1601281538050871,-0.4364357804719847,-0.6048583789091339,-1.0206863588227368,0.5270462766947299,-0.1601281538050871,-0.2294157338705618,-0.3333333333333333,-0.1601281538050871
27,5bd7971b0aac450001f951aa,4,1,36,2.977174068231698,-0.7151039544234717,-0.8039938677544338,-0.2288612194004942,-0.215860581246896,-0.4014975808835598,-0.0295745129201828,-0.0409021022351824,0.1008536791003551,0.1157839077438029,soon companies discovered hopkins really selling started imitating within decades almost every toothpaste contained oils chemicals caused gums tingle soon pepsodent started getting outsold even today almost toothpastes contain additives sole job making mouth tingle brush,Y,1,0.3339878784661539,0.5307291620208384,-0.4357259483313724,0.6702939527679382,0.7470500556778205,-0.5,-0.4920490372562093,-0.3875045088885362,0.2294157338705617,-0.1513968552071754,0.917662935482247,0.6662825314191776,1.6069413094322835,2.0,0.7085804335967915,-0.1601281538050871,-0.4364357804719847,-0.6048583789091339,3.5156974581672045,0.5270462766947299,-0.1601281538050871,-0.2294157338705618,-0.3333333333333333,-0.1601281538050871
30,5bd7971b0aac450001f951aa,5,1,38,5.673058155042929,0.0212284995771487,-0.5074943594429747,0.6256954944657602,0.6523425233203767,-0.0720132167648405,-0.0283158912964642,-0.096329437448615,2.4808455956079145,-1.2288995784368382,want craft new eating habit researchers affiliated national weight control registry—a project involving 6000 people lost 30 pounds—looked habits successful dieters found 78 percent ate breakfast every morning meal cued time day successful dieters also envisioned specific reward sticking diet—a bikini wanted wear sense pride felt stepped scale day focused craving temptations arose cultivated mild obsession researchers found crowded temptations,N,1,2.540869435292657,2.3458623555493565,0.1594776834661223,2.390834580193662,2.177171069066091,3.25,2.2415567252782878,1.9210329908729564,-0.6882472016116852,-0.7019308741423591,1.6823820483841196,3.409798837262849,1.6069413094322835,2.0,-0.7831678476596117,-0.1601281538050871,-0.4364357804719847,-0.6048583789091339,0.1134095954247485,-0.5270462766947299,-0.1601281538050871,-0.2294157338705618,-0.3333333333333333,-0.1601281538050871
31,5bd7971b0aac450001f951aa,7,0,38,2.934794881481233,0.0212284995771487,-0.5074943594429747,0.6256954944657602,0.6523425233203767,-0.0720132167648405,-0.0283158912964642,-0.096329437448615,2.4808455956079145,-1.2288995784368382,want craft new eating habit researchers affiliated national weight control registry—a project involving 6000 people lost 30 pounds—looked habits successful dieters found 78 percent ate breakfast every morning meal cued time day successful dieters also envisioned specific reward sticking diet—a bikini wanted wear sense pride felt stepped scale day focused craving temptations arose cultivated mild obsession researchers found crowded temptations,N,1,2.540869435292657,2.3458623555493565,0.1594776834661223,2.390834580193662,2.177171069066091,3.25,2.2415567252782878,1.9210329908729564,-0.6882472016116852,-0.7019308741423591,1.6823820483841196,3.409798837262849,1.6069413094322835,2.0,-0.7831678476596117,-0.1601281538050871,-0.4364357804719847,-0.6048583789091339,0.1134095954247485,-0.5270462766947299,-0.1601281538050871,-0.2294157338705618,-0.3333333333333333,-0.1601281538050871
32,5bd7971b0aac450001f951aa,5,1,39,5.673058155042929,-0.8286218744152342,-0.8280343684283359,-0.2127375078181121,-0.2669313521037944,-0.4014975808835598,-0.0411702440668611,-0.0568022863074367,-1.5821031561220524,-0.5561525622303458,identify right cue reward—and create sense craving—you establish almost habit,N,1,-0.9664958960923212,-0.9950349716698,-0.4257940641297455,-1.1936250602765957,-1.0970533563228444,-0.5,-0.6742894214251757,-1.047086651677534,-0.6882472016116852,-0.1513968552071754,-1.3764944032233706,-0.9014410719200636,-1.0994861590852467,-0.4999999999999999,-0.7831678476596117,-0.1601281538050871,-0.4364357804719847,2.6210529752729137,-0.4536383816989941,-0.5270462766947299,-0.1601281538050871,-0.2294157338705618,-0.3333333333333333,-0.1601281538050871
